rating,shown,time,price,address,subway,minutes_to_subway,rooms,total_area,balcony,type_of_renovation,type_of_house,link,cur_floor,cnt_floors,sqmeter_price
,,20-июля-в-15:59,10000000,"Санкт-Петербург, Загородный пр-т, 21-23",Звенигородская,5,2,69.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_693m_15et._2413643533,1,5,144927.0
,,20-июля-в-15:59,9175000,"Санкт-Петербург, Софийская ул., 48к4",Ломоносовская,30,2,57.0,нет,косметический,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_578m_115et._2347420130,1,15,160964.0
,,20-июля-в-15:50,8100000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Валдайская ул., 6к2",Купчино,31,2,61.0,балкон,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_611m_825et._2419125582,8,25,132786.0
,,20-июля-в-15:45,8500000,"Санкт-Петербург, Лужская ул., 6",Гражданский проспект,20,2,43.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43m_25et._2453819383,2,5,197674.0
,,20-июля-в-15:42,7500000,"Санкт-Петербург, Суздальский пр-т, 75",Гражданский проспект,30,2,45.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_89et._2478189513,8,9,166666.0
,,20-июля-в-15:40,7099000,"Санкт-Петербург, ул. Стойкости, 26к1",Проспект Ветеранов,31,2,46.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_49et._2478251924,4,9,154326.0
,,20-июля-в-15:20,9900000,"Санкт-Петербург, Новоколомяжский пр-т, 12к1",Озерки,30,2,57.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_572m_1019et._2474367320,10,19,173684.0
,,20-июля-в-14:50,9690000,"Санкт-Петербург, ул. Громова, 12",Новочеркасская,20,3,54.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_544m_17et._2376782834,1,7,179444.0
,,20-июля-в-14:50,6900000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Школьная ул., 17",Купчино,31,2,51.0,лоджия,косметический,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_89et._2474827051,8,9,135294.0
,,20-июля-в-14:20,8599000,"Санкт-Петербург, Северный пр-т, 8к1",Озерки,15,3,57.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_575m_19et._2447749728,1,9,150859.0
,,20-июля-в-14:16,9500000,"Санкт-Петербург, Поэтический б-р, 11к2",Проспект Просвещения,30,3,67.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_676m_39et._2405185163,3,9,141791.0
,,20-июля-в-14:16,8990000,"Санкт-Петербург, ул. Подвойского, 20к1",Улица Дыбенко,15,3,65.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_654m_49et._2472317329,4,9,138307.0
,,20-июля-в-14:12,7300000,"Санкт-Петербург, ул. Солдата Корзуна, 30",Проспект Ветеранов,30,2,41.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_416m_25et._2427085353,2,5,178048.0
,,20-июля-в-13:51,8990000,"Санкт-Петербург, ул. Подвойского, 48к2",Проспект Большевиков,30,3,59.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_59m_79et._2342986971,7,9,152372.0
,,20-июля-в-14:12,7300000,"Санкт-Петербург, ул. Солдата Корзуна, 30",Проспект Ветеранов,30,2,41.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_416m_25et._2427085353,2,5,178048.0
,,20-июля-в-13:54,6350000,"Санкт-Петербург, пр-т Народного Ополчения, 181",Проспект Ветеранов,31,2,46.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_464m_45et._2472696198,4,5,138043.0
,,20-июля-в-13:51,8990000,"Санкт-Петербург, ул. Подвойского, 48к2",Проспект Большевиков,30,3,59.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_59m_79et._2342986971,7,9,152372.0
,,20-июля-в-13:26,6900000,"Санкт-Петербург, ул. Тельмана, 32к4",Улица Дыбенко,30,2,45.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_15et._2490166511,1,5,153333.0
,,20-июля-в-13:25,8830000,"Санкт-Петербург, ул. Десантников, 12",Проспект Ветеранов,31,2,50.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_506m_610et._2459258526,6,10,176600.0
,,20-июля-в-13:23,7960000,"Санкт-Петербург, Ленская ул., 15",Проспект Большевиков,31,2,46.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_49et._2447064634,4,9,173043.0
,,20-июля-в-13:22,6900000,"Санкт-Петербург, ул. Генерала Симоняка, 17",Проспект Ветеранов,31,3,59.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_597_m_19_et._2339116821,1,9,116949.0
,,20-июля-в-13:21,7199000,"Санкт-Петербург, Северный пр-т, 8к1",Озерки,15,2,45.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459m_89et._2485082568,8,9,159977.0
,,20-июля-в-13:17,7176000,"Санкт-Петербург, Тепловозная ул., 31",Рыбацкое,5,3,62.0,лоджия,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62m_1017et._2449130717,10,17,115741.0
,,20-июля-в-13:14,7200000,"Санкт-Петербург, ул. Маршала Захарова, 19к1",Проспект Ветеранов,31,2,47.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_478m_59et._2376886969,5,9,153191.0
,,20-июля-в-12:39,7799000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Вишерская ул., 16",Купчино,31,2,53.0,балкон,косметический,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_535m_220et._2168482508,2,20,147150.0
,,20-июля-в-12:29,8850000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Новгородский пр-т, 6",Купчино,31,2,60.0,балкон,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_2226et._2485584709,22,26,147500.0
,,20-июля-в-12:24,9500000,"Санкт-Петербург, Тихорецкий пр-т, 8к1",Политехническая,10,2,52.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_69et._2274552873,6,9,182692.0
,,20-июля-в-12:22,8900000,"Санкт-Петербург, ул. Ушинского, 39к3",Гражданский проспект,15,3,61.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_619m_89et._2459080506,8,9,145901.0
,,20-июля-в-12:20,7400000,"Санкт-Петербург, пр-т Луначарского, 68к2",Проспект Просвещения,30,2,50.0,нет,косметический,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502m_49et._2390519609,4,9,148000.0
,,20-июля-в-12:18,9800000,"Санкт-Петербург, Северный пр-т, 123к1",Академическая,31,2,54.0,балкон,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_1113et._2476126601,11,13,181481.0
,,20-июля-в-12:17,9090000,"Санкт-Петербург, Русановская ул., 17к1",Обухово,31,2,63.0,лоджия,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_632m_1823et._2453490525,18,23,144285.0
,,20-июля-в-12:11,9300000,"Санкт-Петербург, Индустриальный пр-т, 35к2",Ладожская,31,3,66.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_667m_26et._2514354138,2,6,140909.0
,,20-июля-в-12:06,7800000,"Санкт-Петербург, Учебный пер., 12к2",Озерки,20,2,46.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_462m_29et._2477905693,2,9,169565.0
,,20-июля-в-12:06,9300000,"Санкт-Петербург, Косая линия, 24/25",Василеостровская,31,3,58.0,нет,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_586m_46et._2190834021,4,6,160344.0
,,20-июля-в-12:06,7100000,"Санкт-Петербург, Белградская ул., 6к1",Международная,20,2,45.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_89et._2518552289,8,9,157777.0
,,20-июля-в-11:56,7490000,"Санкт-Петербург, Брюсовская ул., 16",Академическая,31,2,42.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_25et._2495854724,2,5,178333.0
,,20-июля-в-11:45,8600000,"Санкт-Петербург, Кузнецовская ул., 22",Парк Победы,15,2,45.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459m_79et._2475694246,7,9,191111.0
,,20-июля-в-11:20,9900000,"Санкт-Петербург, ул. Шаврова, 11",Комендантский проспект,30,3,57.0,"балкон, лоджия",дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_57m_310et._2424364861,3,10,173684.0
,,20-июля-в-11:20,7700000,"Санкт-Петербург, пр-т Луначарского, 78к1",Гражданский проспект,31,3,58.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_58m_79et._2416793708,7,9,132758.0
,,20-июля-в-11:17,7600000,"Санкт-Петербург, ул. Есенина, 14к2",Озерки,10,2,44.0,лоджия,косметический,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44m_89et._2368017806,8,9,172727.0
,,20-июля-в-11:17,8200000,"Санкт-Петербург, Искровский пр-т, 4к1",Проспект Большевиков,15,3,58.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_58m_210et._2462907502,2,10,141379.0
,,20-июля-в-11:12,6200000,"Санкт-Петербург, Пулковское ш., 42к6",Звёздная,31,2,39.0,лоджия,евро,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_39m_615et._2459074781,6,15,158974.0
,,20-июля-в-11:07,8900000,"Санкт-Петербург, Ленинский пр-т, 154",Московская,30,2,42.0,нет,дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_422m_49et._2506366058,4,9,211904.0
,,20-июля-в-11:03,7777777,"Санкт-Петербург, пр-т Кузнецова, 25к1",Проспект Ветеранов,31,3,60.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_601m_29et._2427815128,2,9,129629.0
,,20-июля-в-08:27,7999999,"Санкт-Петербург, ул. Маршала Казакова, 28к1",Автово,31,2,48.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_483m_312et._2478355724,3,12,166666.0
,,20-июля-в-08:16,8200000,"Санкт-Петербург, Пискарёвский пр-т, 155к2",Академическая,31,3,54.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_542m_25et._2296978754,2,5,151851.0
,,20-июля-в-08:01,9900000,"Санкт-Петербург, ул. Лидии Зверевой, 3к1",Комендантский проспект,31,2,47.0,балкон,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_326et._2441299553,3,26,210638.0
,,20-июля-в-07:03,5990000,"Санкт-Петербург, Краснопутиловская ул., 36",Автово,15,2,41.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_418m_26et._2384073562,2,6,146097.0
,,20-июля-в-06:38,9490000,"Санкт-Петербург, пр-т Луначарского, 62к2",Проспект Просвещения,20,3,59.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_593m_89et._2458684877,8,9,160847.0
,,20-июля-в-08:02,9500000,"Санкт-Петербург, ул. Латышских Стрелков, 11к2",Проспект Большевиков,20,3,62.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62m_112et._2246549364,1,12,153225.0
,,20-июля-в-07:03,5990000,"Санкт-Петербург, Краснопутиловская ул., 36",Автово,15,2,41.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_418m_26et._2384073562,2,6,146097.0
,,20-июля-в-06:38,9490000,"Санкт-Петербург, пр-т Луначарского, 62к2",Проспект Просвещения,20,3,59.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_593m_89et._2458684877,8,9,160847.0
,,20-июля-в-01:32,6250000,"Санкт-Петербург, ул. Карпинского, 28к6",Академическая,30,2,42.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_35et._2481271411,3,5,148809.0
,,20-июля-в-01:14,8550000,"Санкт-Петербург, ул. Ткачей, 16",Елизаровская,10,2,53.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_12et._2343731096,1,2,161320.0
,,20-июля-в-00:18,9900000,"Санкт-Петербург, Новоизмайловский пр-т, 14",Электросила,20,3,53.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_536m_15et._2472783789,1,5,186792.0
,,19-июля-в-23:55,7250000,"Санкт-Петербург, ул. Зины Портновой, 28",Ленинский проспект,10,2,41.0,нет,косметический,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_418m_46et._2483212921,4,6,176829.0
,,19-июля-в-23:42,9990000,"Санкт-Петербург, ул. Передовиков, 25",Ладожская,30,2,56.0,лоджия,евро,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56m_1114et._2482887149,11,14,178392.0
,,19-июля-в-22:53,9350000,"Санкт-Петербург, пр-т Энгельса, 145к3",Проспект Просвещения,10,2,49.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_497m_412et._2456312521,4,12,190816.0
,,19-июля-в-22:18,9150000,"Санкт-Петербург, пр-т Славы, 26к1",Проспект Славы,15,2,42.0,нет,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_35et._2454398785,3,5,217857.0
,,19-июля-в-22:01,10000000,"Санкт-Петербург, 14-я линия Васильевского острова, 21",Василеостровская,15,3,62.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62m_26et._2461733273,2,6,161290.0
,,19-июля-в-21:53,8499000,"Санкт-Петербург, Загребский б-р, 27/16",Дунайская,10,2,50.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_504m_39et._2372359665,3,9,169980.0
,,19-июля-в-21:45,6995000,"Санкт-Петербург, Придорожная аллея, 1/153",Проспект Просвещения,15,2,47.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_475m_29et._2506006978,2,9,148829.0
,,19-июля-в-21:15,8700000,"Санкт-Петербург, ул. Черкасова, 8к4",Гражданский проспект,15,2,47.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_89et._2434953370,8,9,185106.0
,,19-июля-в-21:13,7800000,"Санкт-Петербург, ул. Дыбенко, 22к2",Улица Дыбенко,10,2,47.0,балкон,евро,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_35et._2404792853,3,5,165957.0
,,19-июля-в-21:06,8300000,"Санкт-Петербург, Дальневосточный пр-т, 46/28",Улица Дыбенко,30,3,65.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_657m_79et._2395535198,7,9,127692.0
,,19-июля-в-21:00,8100000,"Санкт-Петербург, пр-т Просвещения, 82к2",Гражданский проспект,10,2,45.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_15et._2457039718,1,5,180000.0
,,19-июля-в-20:51,9100000,"Санкт-Петербург, Пискарёвский пр-т, 159к4",Академическая,31,2,57.0,лоджия,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_45et._1758091116,4,5,159649.0
,,19-июля-в-20:17,9500000,"Санкт-Петербург, ул. Карпинского, 22",Академическая,30,3,58.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_583m_27et._2476985423,2,7,163793.0
,,19-июля-в-20:04,7300000,"Санкт-Петербург, пр-т Культуры, 15к7",Гражданский проспект,31,2,45.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_39et._2514618443,3,9,162222.0
,,19-июля-в-19:59,6900000,"Санкт-Петербург, ул. Новосёлов, 15",Ломоносовская,30,2,45.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459m_15et._2351002985,1,5,153333.0
,,19-июля-в-19:51,7370000,"Санкт-Петербург, Бухарестская ул., 66к2",Международная,10,2,47.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_477m_35et._2451474485,3,5,156808.0
,,19-июля-в-19:51,8200000,"Санкт-Петербург, Новоизмайловский пр-т, 20к2",Парк Победы,15,2,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448m_45et._2398101291,4,5,186363.0
,,19-июля-в-19:51,8150000,"Санкт-Петербург, пос. Парголово, ул. Архитектора Белова, 6к2",Парнас,15,2,63.0,нет,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_633m_1127et._2439860080,11,27,129365.0
,,19-июля-в-19:12,9300000,"Санкт-Петербург, ул. Коллонтай, 24к3",Проспект Большевиков,10,2,48.0,балкон,неизвестно,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_489m_516et._2365740622,5,16,193750.0
,,19-июля-в-19:12,6500000,"Санкт-Петербург, Малая Балканская ул., 14к1",Купчино,15,2,44.0,нет,неизвестно,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_444m_79et._2396905399,7,9,147727.0
,,19-июля-в-19:01,9500000,"Санкт-Петербург, пр-т Авиаконструкторов, 17к1",Комендантский проспект,30,2,51.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_515m_312et._2422099939,3,12,186274.0
,,19-июля-в-18:56,6500000,"Санкт-Петербург, пр-т Большевиков, 67к2",Ломоносовская,30,2,45.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_25et._2481441217,2,5,144444.0
,,19-июля-в-18:55,6390000,"Санкт-Петербург, Бассейная ул., 79",Парк Победы,20,2,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_442m_25et._2479412339,2,5,145227.0
,,19-июля-в-18:51,8850000,"Санкт-Петербург, Индустриальный пр-т, 17к3",Ладожская,31,2,56.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56m_1417et._2415186542,14,17,158035.0
,,19-июля-в-18:26,6620000,"Санкт-Петербург, Колпинский р-н, пос. Металлострой, ул. Богайчука, 12",Рыбацкое,31,2,44.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44m_45et._2462643810,4,5,150454.0
,,19-июля-в-18:23,10000000,"Санкт-Петербург, Кондратьевский пр-т, 70к1",Площадь Мужества,31,2,51.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_1316et._2399701941,13,16,196078.0
,,19-июля-в-18:16,9000000,"Санкт-Петербург, Дунайский пр-т, 24",Звёздная,10,2,55.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_555m_616et._2331609200,6,16,163636.0
,,19-июля-в-18:16,7900000,"Санкт-Петербург, ул. Жени Егоровой, 3к2",Проспект Просвещения,30,3,60.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_605m_19et._2386863057,1,9,131666.0
,,19-июля-в-18:02,8670000,"Санкт-Петербург, Глухарская ул., 27к2",Комендантский проспект,31,2,49.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_121et._2481415964,1,21,176938.0
,,19-июля-в-17:37,8550000,"Санкт-Петербург, аллея Котельникова, 6к1",Пионерская,20,2,43.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_436m_69et._2383567199,6,9,198837.0
,,19-июля-в-17:22,8850000,"Санкт-Петербург, ул. Маршала Захарова, 50к1",Проспект Ветеранов,31,2,52.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_527m_1216et._2394334836,12,16,170192.0
,,19-июля-в-17:17,7450000,"Санкт-Петербург, ул. Чудновского, 2",Проспект Большевиков,20,2,50.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_503m_19et._2405229707,1,9,149000.0
,,19-июля-в-17:00,6300000,"Санкт-Петербург, Дальневосточный пр-т, 60",Ломоносовская,30,2,45.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_15et._1265040596,1,5,140000.0
,,19-июля-в-16:56,8700000,"Санкт-Петербург, ул. Орджоникидзе, 41к1",Звёздная,15,3,59.0,балкон,косметический,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_599m_25et._2336468621,2,5,147457.0
,,19-июля-в-16:56,9000000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Валдайская ул., 4к1",Купчино,31,3,87.0,лоджия,требует ремонта,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_87m_413et._2304755763,4,13,103448.0
,,19-июля-в-16:56,7900000,"Санкт-Петербург, пр-т Юрия Гагарина, 53",Московская,15,2,44.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_35et._2308609693,3,5,179545.0
,,19-июля-в-16:46,6300000,"Санкт-Петербург, ул. Васенко, 11",Выборгская,31,2,44.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441m_35et._2386440753,3,5,143181.0
,,19-июля-в-16:44,9400000,"Санкт-Петербург, ул. Композиторов, 20к1",Проспект Просвещения,20,3,61.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_61m_59et._2459336006,5,9,154098.0
,,19-июля-в-16:26,9100000,"Санкт-Петербург, пр-т Наставников, 29к1",Ладожская,31,2,51.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_1416et._2391429302,14,16,178431.0
,,19-июля-в-16:19,8650000,"Санкт-Петербург, Северный пр-т, 8к1",Озерки,15,3,58.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_58m_49et._2428825941,4,9,149137.0
,,19-июля-в-16:18,9190000,"Санкт-Петербург, пос. Парголово, ул. Николая Рубцова, 13",Парнас,20,2,54.0,лоджия,косметический,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_541m_2026et._2408696250,20,26,170185.0
,,19-июля-в-16:12,6100000,"Санкт-Петербург, пр-т Мечникова, 17",Площадь Мужества,31,2,42.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_15et._2520616540,1,5,145238.0
,,19-июля-в-16:06,6800000,"Санкт-Петербург, пр-т Большевиков, 75к1",Ломоносовская,30,2,45.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_35et._2470049290,3,5,151111.0
,,19-июля-в-16:06,6990000,"Санкт-Петербург, ул. Ушинского, 17к1",Гражданский проспект,10,2,45.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_110et._2458528564,1,10,155333.0
,,19-июля-в-15:31,7600000,"Санкт-Петербург, ул. Лёни Голикова, 4",Проспект Ветеранов,20,2,46.0,балкон,неизвестно,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_29et._2492850431,2,9,165217.0
,,19-июля-в-15:22,9400000,"Санкт-Петербург, Пискарёвский пр-т, 52",Академическая,31,3,72.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_72m_89et._2508653885,8,9,130555.0
,,19-июля-в-15:14,9990000,"Санкт-Петербург, пр-т Королёва, 50к2",Комендантский проспект,30,3,57.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_572m_79et._2311692321,7,9,175263.0
,,19-июля-в-15:06,6500000,"Санкт-Петербург, ул. Стойкости, 4",Проспект Ветеранов,31,2,45.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_25et._2492726036,2,5,144444.0
,,19-июля-в-14:57,8500000,"Санкт-Петербург, пр-т Наставников, 42Б",Ладожская,31,3,59.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_592m_59et._2411618132,5,9,144067.0
,,19-июля-в-14:54,8800000,"Санкт-Петербург, Ленинский пр-т, 78к1",Проспект Ветеранов,31,2,52.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_525m_322et._2490961835,3,22,169230.0
,,19-июля-в-14:49,6900000,"Санкт-Петербург, ул. Ивана Черных, 15Б",Нарвская,10,2,42.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_15et._2325905508,1,5,164285.0
,,19-июля-в-14:48,7499000,"Санкт-Петербург, Бухарестская ул., 67к3",Проспект Славы,10,2,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443m_25et._2520044831,2,5,170431.0
,,19-июля-в-14:38,9600000,"Санкт-Петербург, Глухарская ул., 33к1",Комендантский проспект,31,2,61.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_615m_724et._2437463150,7,24,157377.0
,,19-июля-в-14:28,8750000,"Санкт-Петербург, Белградская ул., 6к1",Международная,20,3,65.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_65m_89et._2384227586,8,9,134615.0
